"Drug","Pathway","Start","End","Type","Strength"
"erlotinib","Apoptosis","mRNA_BCL2","RPPA_BCL2L11","dir",0.0393
"erlotinib","Apoptosis","mRNA_BCL2","RPPA_CASP7","dir",0.0416
"erlotinib","Apoptosis","mRNA_BCL2","RPPA_BIRC2","dir",0.0281
"erlotinib","Apoptosis","CNA_CASP7","Drug_erlotinib","dir",0.0252
"erlotinib","Apoptosis","CNA_BAD","Drug_erlotinib","dir",0.0239
"erlotinib","Apoptosis","CNA_BIRC2","Drug_erlotinib","dir",0.0272
"erlotinib","Apoptosis","CNA_BCL2","Drug_erlotinib","dir",0.0309
"erlotinib","Apoptosis","CNA_BAX","Drug_erlotinib","dir",0.0346
"erlotinib","Apoptosis","CNA_BCL2L11","Drug_erlotinib","dir",0.0277
"erlotinib","Apoptosis","CNA_BCL2L1","Drug_erlotinib","dir",0.0312
"erlotinib","Apoptosis","CNA_BID","Drug_erlotinib","dir",0.0285
"erlotinib","Apoptosis","CNA_BAK1","Drug_erlotinib","dir",0.0527
"erlotinib","Apoptosis","mRNA_BAD","Drug_erlotinib","dir",0.0507
"erlotinib","Apoptosis","mRNA_BID","Drug_erlotinib","dir",0.0341
"erlotinib","Apoptosis","mRNA_BAK1","Drug_erlotinib","dir",0.0314
"erlotinib","Apoptosis","mRNA_BAX","Drug_erlotinib","dir",0.0332
"erlotinib","Apoptosis","mRNA_BIRC2","Drug_erlotinib","dir",0.026
"erlotinib","Apoptosis","mRNA_BCL2L11","Drug_erlotinib","dir",0.0384
"erlotinib","Apoptosis","mRNA_CASP7","Drug_erlotinib","dir",0.1063
"erlotinib","Apoptosis","mRNA_BCL2L1","Drug_erlotinib","dir",0.0421
"erlotinib","Apoptosis","mRNA_BCL2","Drug_erlotinib","dir",0.0561
"erlotinib","Apoptosis","RPPA_BAD","Drug_erlotinib","dir",0.0934
"erlotinib","Apoptosis","RPPA_BAK1","Drug_erlotinib","dir",0.0229
"erlotinib","Apoptosis","RPPA_BAX","Drug_erlotinib","dir",0.0423
"erlotinib","Apoptosis","RPPA_BCL2","Drug_erlotinib","dir",0.0402
"erlotinib","Apoptosis","RPPA_BCL2L1","Drug_erlotinib","dir",0.0373
"erlotinib","Apoptosis","RPPA_BID","Drug_erlotinib","dir",0.114
"erlotinib","Apoptosis","RPPA_BCL2L11","Drug_erlotinib","dir",0.0597
"erlotinib","Apoptosis","RPPA_CASP7","Drug_erlotinib","dir",0.0558
"erlotinib","Apoptosis","RPPA_BIRC2","Drug_erlotinib","dir",0.0274
"erlotinib","Cell cycle","CNA_CDK1","CNA_FOXM1","und",1e-04
"erlotinib","Cell cycle","CNA_CDK1","CNA_CCNE1","und",7e-04
"erlotinib","Cell cycle","CNA_CDK1","CNA_CCNB1","und",0.0033
"erlotinib","Cell cycle","CNA_FOXM1","CNA_CDKN1B","und",1
"erlotinib","Cell cycle","CNA_FOXM1","CNA_CCNE1","und",1e-04
"erlotinib","Cell cycle","CNA_FOXM1","CNA_PCNA","und",1e-04
"erlotinib","Cell cycle","CNA_FOXM1","CNA_CCNE2","und",1e-04
"erlotinib","Cell cycle","CNA_CCNE1","CNA_PCNA","und",5e-04
"erlotinib","Cell cycle","CNA_CCNE1","CNA_CCNB1","und",0.0013
"erlotinib","Cell cycle","CNA_PCNA","CNA_CCNE2","und",2e-04
"erlotinib","Cell cycle","CNA_CCNB1","CNA_CCNE2","und",2e-04
"erlotinib","Cell cycle","mRNA_CCNE1","mRNA_FOXM1","und",0.0503
"erlotinib","Cell cycle","mRNA_CCNE1","mRNA_CDKN1B","und",0.016
"erlotinib","Cell cycle","mRNA_CCNE1","mRNA_PCNA","und",0.0147
"erlotinib","Cell cycle","mRNA_CCNE1","mRNA_CCNB1","und",0.0559
"erlotinib","Cell cycle","mRNA_CCNE1","mRNA_CDK1","und",0.044
"erlotinib","Cell cycle","mRNA_CCNE1","mRNA_CCNE2","und",0.0627
"erlotinib","Cell cycle","mRNA_FOXM1","mRNA_CDKN1B","und",0.1629
"erlotinib","Cell cycle","mRNA_FOXM1","mRNA_PCNA","und",0.1411
"erlotinib","Cell cycle","mRNA_FOXM1","mRNA_CCNB1","und",0.9299
"erlotinib","Cell cycle","mRNA_FOXM1","mRNA_CDK1","und",0.161
"erlotinib","Cell cycle","mRNA_FOXM1","mRNA_CCNE2","und",0.1003
"erlotinib","Cell cycle","mRNA_CDKN1B","mRNA_PCNA","und",0.027
"erlotinib","Cell cycle","mRNA_CDKN1B","mRNA_CCNB1","und",0.1123
"erlotinib","Cell cycle","mRNA_CDKN1B","mRNA_CDK1","und",0.0533
"erlotinib","Cell cycle","mRNA_CDKN1B","mRNA_CCNE2","und",0.3302
"erlotinib","Cell cycle","mRNA_PCNA","mRNA_CCNB1","und",0.046
"erlotinib","Cell cycle","mRNA_PCNA","mRNA_CDK1","und",0.6793
"erlotinib","Cell cycle","mRNA_PCNA","mRNA_CCNE2","und",0.9027
"erlotinib","Cell cycle","mRNA_CCNB1","mRNA_CDK1","und",0.8562
"erlotinib","Cell cycle","mRNA_CCNB1","mRNA_CCNE2","und",0.0361
"erlotinib","Cell cycle","mRNA_CDK1","mRNA_CCNE2","und",0.4151
"erlotinib","Cell cycle","RPPA_CDK1","RPPA_CCNB1","und",0.0106
"erlotinib","Cell cycle","RPPA_CDK1","RPPA_CCNE1","und",0.0584
"erlotinib","Cell cycle","RPPA_CDK1","RPPA_CCNE2","und",0.0145
"erlotinib","Cell cycle","RPPA_CDK1","RPPA_FOXM1","und",0.0309
"erlotinib","Cell cycle","RPPA_CDK1","RPPA_CDKN1B","und",0.0166
"erlotinib","Cell cycle","RPPA_CDK1","RPPA_PCNA","und",0.0354
"erlotinib","Cell cycle","RPPA_CCNB1","RPPA_CCNE1","und",0.0623
"erlotinib","Cell cycle","RPPA_CCNB1","RPPA_CCNE2","und",0.1493
"erlotinib","Cell cycle","RPPA_CCNB1","RPPA_FOXM1","und",0.9878
"erlotinib","Cell cycle","RPPA_CCNB1","RPPA_CDKN1B","und",0.2734
"erlotinib","Cell cycle","RPPA_CCNB1","RPPA_PCNA","und",0.7973
"erlotinib","Cell cycle","RPPA_CCNE1","RPPA_CCNE2","und",0.0745
"erlotinib","Cell cycle","RPPA_CCNE1","RPPA_FOXM1","und",0.0823
"erlotinib","Cell cycle","RPPA_CCNE1","RPPA_CDKN1B","und",0.0725
"erlotinib","Cell cycle","RPPA_CCNE1","RPPA_PCNA","und",0.0362
"erlotinib","Cell cycle","RPPA_CCNE2","RPPA_FOXM1","und",0.7523
"erlotinib","Cell cycle","RPPA_CCNE2","RPPA_CDKN1B","und",0.2028
"erlotinib","Cell cycle","RPPA_CCNE2","RPPA_PCNA","und",0.0293
"erlotinib","Cell cycle","RPPA_FOXM1","RPPA_CDKN1B","und",0.1306
"erlotinib","Cell cycle","RPPA_FOXM1","RPPA_PCNA","und",0.195
"erlotinib","Cell cycle","RPPA_CDKN1B","RPPA_PCNA","und",0.0208
"erlotinib","Cell cycle","CNA_CDK1","mRNA_CCNE1","dir",0.0795
"erlotinib","Cell cycle","CNA_CDK1","mRNA_FOXM1","dir",0.0351
"erlotinib","Cell cycle","CNA_CDK1","mRNA_CDKN1B","dir",0.0503
"erlotinib","Cell cycle","CNA_CDK1","mRNA_PCNA","dir",0.0357
"erlotinib","Cell cycle","CNA_CDK1","mRNA_CCNB1","dir",0.0362
"erlotinib","Cell cycle","CNA_CDK1","mRNA_CDK1","dir",0.9414
"erlotinib","Cell cycle","CNA_CDK1","mRNA_CCNE2","dir",0.0861
"erlotinib","Cell cycle","CNA_CDK1","RPPA_CDK1","dir",0.036
"erlotinib","Cell cycle","CNA_CDK1","RPPA_CCNB1","dir",0.0605
"erlotinib","Cell cycle","CNA_CDK1","RPPA_CCNE1","dir",0.2273
"erlotinib","Cell cycle","CNA_CDK1","RPPA_CCNE2","dir",0.0356
"erlotinib","Cell cycle","CNA_CDK1","RPPA_FOXM1","dir",0.0753
"erlotinib","Cell cycle","CNA_CDK1","RPPA_CDKN1B","dir",0.0234
"erlotinib","Cell cycle","CNA_CDK1","RPPA_PCNA","dir",0.0409
"erlotinib","Cell cycle","CNA_FOXM1","mRNA_CCNE1","dir",0.082
"erlotinib","Cell cycle","CNA_FOXM1","mRNA_FOXM1","dir",0.8733
"erlotinib","Cell cycle","CNA_FOXM1","mRNA_CDKN1B","dir",0.1877
"erlotinib","Cell cycle","CNA_FOXM1","mRNA_PCNA","dir",0.0309
"erlotinib","Cell cycle","CNA_FOXM1","mRNA_CCNB1","dir",0.0527
"erlotinib","Cell cycle","CNA_FOXM1","mRNA_CDK1","dir",0.0737
"erlotinib","Cell cycle","CNA_FOXM1","mRNA_CCNE2","dir",0.073
"erlotinib","Cell cycle","CNA_FOXM1","RPPA_CDK1","dir",0.2448
"erlotinib","Cell cycle","CNA_FOXM1","RPPA_CCNB1","dir",0.1051
"erlotinib","Cell cycle","CNA_FOXM1","RPPA_CCNE1","dir",0.0624
"erlotinib","Cell cycle","CNA_FOXM1","RPPA_CCNE2","dir",0.0966
"erlotinib","Cell cycle","CNA_FOXM1","RPPA_FOXM1","dir",0.1351
"erlotinib","Cell cycle","CNA_FOXM1","RPPA_CDKN1B","dir",0.0676
"erlotinib","Cell cycle","CNA_FOXM1","RPPA_PCNA","dir",0.089
"erlotinib","Cell cycle","CNA_CDKN1B","mRNA_CCNE1","dir",0.0734
"erlotinib","Cell cycle","CNA_CDKN1B","mRNA_FOXM1","dir",0.1679
"erlotinib","Cell cycle","CNA_CDKN1B","mRNA_CDKN1B","dir",0.8123
"erlotinib","Cell cycle","CNA_CDKN1B","mRNA_PCNA","dir",0.037
"erlotinib","Cell cycle","CNA_CDKN1B","mRNA_CCNB1","dir",0.0373
"erlotinib","Cell cycle","CNA_CDKN1B","mRNA_CDK1","dir",0.0548
"erlotinib","Cell cycle","CNA_CDKN1B","mRNA_CCNE2","dir",0.0884
"erlotinib","Cell cycle","CNA_CDKN1B","RPPA_CDK1","dir",0.2333
"erlotinib","Cell cycle","CNA_CDKN1B","RPPA_CCNB1","dir",0.0862
"erlotinib","Cell cycle","CNA_CDKN1B","RPPA_CCNE1","dir",0.1521
"erlotinib","Cell cycle","CNA_CDKN1B","RPPA_CCNE2","dir",0.2147
"erlotinib","Cell cycle","CNA_CDKN1B","RPPA_FOXM1","dir",0.1267
"erlotinib","Cell cycle","CNA_CDKN1B","RPPA_CDKN1B","dir",0.1065
"erlotinib","Cell cycle","CNA_CDKN1B","RPPA_PCNA","dir",0.1596
"erlotinib","Cell cycle","CNA_CCNE1","mRNA_CCNE1","dir",0.9915
"erlotinib","Cell cycle","CNA_CCNE1","mRNA_FOXM1","dir",0.0952
"erlotinib","Cell cycle","CNA_CCNE1","mRNA_CDKN1B","dir",0.0236
"erlotinib","Cell cycle","CNA_CCNE1","mRNA_PCNA","dir",0.0688
"erlotinib","Cell cycle","CNA_CCNE1","mRNA_CCNB1","dir",0.0393
"erlotinib","Cell cycle","CNA_CCNE1","mRNA_CDK1","dir",0.0395
"erlotinib","Cell cycle","CNA_CCNE1","mRNA_CCNE2","dir",0.0599
"erlotinib","Cell cycle","CNA_CCNE1","RPPA_CDK1","dir",0.0284
"erlotinib","Cell cycle","CNA_CCNE1","RPPA_CCNB1","dir",0.053
"erlotinib","Cell cycle","CNA_CCNE1","RPPA_CCNE1","dir",0.05
"erlotinib","Cell cycle","CNA_CCNE1","RPPA_CCNE2","dir",0.0344
"erlotinib","Cell cycle","CNA_CCNE1","RPPA_FOXM1","dir",0.0383
"erlotinib","Cell cycle","CNA_CCNE1","RPPA_CDKN1B","dir",0.0216
"erlotinib","Cell cycle","CNA_CCNE1","RPPA_PCNA","dir",0.0352
"erlotinib","Cell cycle","CNA_PCNA","mRNA_CCNE1","dir",0.0326
"erlotinib","Cell cycle","CNA_PCNA","mRNA_FOXM1","dir",0.0433
"erlotinib","Cell cycle","CNA_PCNA","mRNA_CDKN1B","dir",0.0292
"erlotinib","Cell cycle","CNA_PCNA","mRNA_PCNA","dir",0.9812
"erlotinib","Cell cycle","CNA_PCNA","mRNA_CCNB1","dir",0.0491
"erlotinib","Cell cycle","CNA_PCNA","mRNA_CDK1","dir",0.052
"erlotinib","Cell cycle","CNA_PCNA","mRNA_CCNE2","dir",0.0587
"erlotinib","Cell cycle","CNA_PCNA","RPPA_CDK1","dir",0.0232
"erlotinib","Cell cycle","CNA_PCNA","RPPA_CCNB1","dir",0.0617
"erlotinib","Cell cycle","CNA_PCNA","RPPA_CCNE1","dir",0.0362
"erlotinib","Cell cycle","CNA_PCNA","RPPA_CCNE2","dir",0.0473
"erlotinib","Cell cycle","CNA_PCNA","RPPA_FOXM1","dir",0.0409
"erlotinib","Cell cycle","CNA_PCNA","RPPA_CDKN1B","dir",0.026
"erlotinib","Cell cycle","CNA_PCNA","RPPA_PCNA","dir",0.7291
"erlotinib","Cell cycle","CNA_CCNB1","mRNA_CCNE1","dir",0.7838
"erlotinib","Cell cycle","CNA_CCNB1","mRNA_FOXM1","dir",0.0417
"erlotinib","Cell cycle","CNA_CCNB1","mRNA_CDKN1B","dir",0.072
"erlotinib","Cell cycle","CNA_CCNB1","mRNA_PCNA","dir",0.0245
"erlotinib","Cell cycle","CNA_CCNB1","mRNA_CCNB1","dir",0.9878
"erlotinib","Cell cycle","CNA_CCNB1","mRNA_CDK1","dir",0.056
"erlotinib","Cell cycle","CNA_CCNB1","mRNA_CCNE2","dir",0.0411
"erlotinib","Cell cycle","CNA_CCNB1","RPPA_CDK1","dir",0.025
"erlotinib","Cell cycle","CNA_CCNB1","RPPA_CCNB1","dir",0.2421
"erlotinib","Cell cycle","CNA_CCNB1","RPPA_CCNE1","dir",0.0522
"erlotinib","Cell cycle","CNA_CCNB1","RPPA_CCNE2","dir",0.0805
"erlotinib","Cell cycle","CNA_CCNB1","RPPA_FOXM1","dir",0.109
"erlotinib","Cell cycle","CNA_CCNB1","RPPA_CDKN1B","dir",0.038
"erlotinib","Cell cycle","CNA_CCNB1","RPPA_PCNA","dir",0.0463
"erlotinib","Cell cycle","CNA_CCNE2","mRNA_CCNE1","dir",0.5109
"erlotinib","Cell cycle","CNA_CCNE2","mRNA_FOXM1","dir",0.0368
"erlotinib","Cell cycle","CNA_CCNE2","mRNA_CDKN1B","dir",0.0259
"erlotinib","Cell cycle","CNA_CCNE2","mRNA_PCNA","dir",0.0436
"erlotinib","Cell cycle","CNA_CCNE2","mRNA_CCNB1","dir",0.0518
"erlotinib","Cell cycle","CNA_CCNE2","mRNA_CDK1","dir",0.2039
"erlotinib","Cell cycle","CNA_CCNE2","mRNA_CCNE2","dir",0.6824
"erlotinib","Cell cycle","CNA_CCNE2","RPPA_CDK1","dir",0.0934
"erlotinib","Cell cycle","CNA_CCNE2","RPPA_CCNB1","dir",0.043
"erlotinib","Cell cycle","CNA_CCNE2","RPPA_CCNE1","dir",0.0417
"erlotinib","Cell cycle","CNA_CCNE2","RPPA_CCNE2","dir",0.0528
"erlotinib","Cell cycle","CNA_CCNE2","RPPA_FOXM1","dir",0.0823
"erlotinib","Cell cycle","CNA_CCNE2","RPPA_CDKN1B","dir",0.0434
"erlotinib","Cell cycle","CNA_CCNE2","RPPA_PCNA","dir",0.0675
"erlotinib","Cell cycle","mRNA_CCNE1","RPPA_CDK1","dir",0.0281
"erlotinib","Cell cycle","mRNA_CCNE1","RPPA_CCNB1","dir",0.1557
"erlotinib","Cell cycle","mRNA_CCNE1","RPPA_CCNE1","dir",0.9965
"erlotinib","Cell cycle","mRNA_CCNE1","RPPA_CCNE2","dir",0.0306
"erlotinib","Cell cycle","mRNA_CCNE1","RPPA_FOXM1","dir",0.0691
"erlotinib","Cell cycle","mRNA_CCNE1","RPPA_CDKN1B","dir",0.0401
"erlotinib","Cell cycle","mRNA_CCNE1","RPPA_PCNA","dir",0.1359
"erlotinib","Cell cycle","mRNA_FOXM1","RPPA_CDK1","dir",0.0386
"erlotinib","Cell cycle","mRNA_FOXM1","RPPA_CCNB1","dir",0.0968
"erlotinib","Cell cycle","mRNA_FOXM1","RPPA_CCNE1","dir",0.5765
"erlotinib","Cell cycle","mRNA_FOXM1","RPPA_CCNE2","dir",0.0437
"erlotinib","Cell cycle","mRNA_FOXM1","RPPA_FOXM1","dir",0.803
"erlotinib","Cell cycle","mRNA_FOXM1","RPPA_CDKN1B","dir",0.0378
"erlotinib","Cell cycle","mRNA_FOXM1","RPPA_PCNA","dir",0.0753
"erlotinib","Cell cycle","mRNA_CDKN1B","RPPA_CDK1","dir",0.1448
"erlotinib","Cell cycle","mRNA_CDKN1B","RPPA_CCNB1","dir",0.0437
"erlotinib","Cell cycle","mRNA_CDKN1B","RPPA_CCNE1","dir",0.1742
"erlotinib","Cell cycle","mRNA_CDKN1B","RPPA_CCNE2","dir",0.1945
"erlotinib","Cell cycle","mRNA_CDKN1B","RPPA_FOXM1","dir",0.0513
"erlotinib","Cell cycle","mRNA_CDKN1B","RPPA_CDKN1B","dir",0.9148
"erlotinib","Cell cycle","mRNA_CDKN1B","RPPA_PCNA","dir",0.0339
"erlotinib","Cell cycle","mRNA_PCNA","RPPA_CDK1","dir",0.0287
"erlotinib","Cell cycle","mRNA_PCNA","RPPA_CCNB1","dir",0.0447
"erlotinib","Cell cycle","mRNA_PCNA","RPPA_CCNE1","dir",0.054
"erlotinib","Cell cycle","mRNA_PCNA","RPPA_CCNE2","dir",0.067
"erlotinib","Cell cycle","mRNA_PCNA","RPPA_FOXM1","dir",0.0796
"erlotinib","Cell cycle","mRNA_PCNA","RPPA_CDKN1B","dir",0.0399
"erlotinib","Cell cycle","mRNA_PCNA","RPPA_PCNA","dir",0.3538
"erlotinib","Cell cycle","mRNA_CCNB1","RPPA_CDK1","dir",0.0328
"erlotinib","Cell cycle","mRNA_CCNB1","RPPA_CCNB1","dir",0.6573
"erlotinib","Cell cycle","mRNA_CCNB1","RPPA_CCNE1","dir",0.0364
"erlotinib","Cell cycle","mRNA_CCNB1","RPPA_CCNE2","dir",0.0761
"erlotinib","Cell cycle","mRNA_CCNB1","RPPA_FOXM1","dir",0.1135
"erlotinib","Cell cycle","mRNA_CCNB1","RPPA_CDKN1B","dir",0.0513
"erlotinib","Cell cycle","mRNA_CCNB1","RPPA_PCNA","dir",0.0583
"erlotinib","Cell cycle","mRNA_CDK1","RPPA_CDK1","dir",0.0441
"erlotinib","Cell cycle","mRNA_CDK1","RPPA_CCNB1","dir",0.069
"erlotinib","Cell cycle","mRNA_CDK1","RPPA_CCNE1","dir",0.3776
"erlotinib","Cell cycle","mRNA_CDK1","RPPA_CCNE2","dir",0.1037
"erlotinib","Cell cycle","mRNA_CDK1","RPPA_FOXM1","dir",0.0667
"erlotinib","Cell cycle","mRNA_CDK1","RPPA_CDKN1B","dir",0.0346
"erlotinib","Cell cycle","mRNA_CDK1","RPPA_PCNA","dir",0.0951
"erlotinib","Cell cycle","mRNA_CCNE2","RPPA_CDK1","dir",0.0319
"erlotinib","Cell cycle","mRNA_CCNE2","RPPA_CCNB1","dir",0.0535
"erlotinib","Cell cycle","mRNA_CCNE2","RPPA_CCNE1","dir",0.1324
"erlotinib","Cell cycle","mRNA_CCNE2","RPPA_CCNE2","dir",0.9235
"erlotinib","Cell cycle","mRNA_CCNE2","RPPA_FOXM1","dir",0.054
"erlotinib","Cell cycle","mRNA_CCNE2","RPPA_CDKN1B","dir",0.0335
"erlotinib","Cell cycle","mRNA_CCNE2","RPPA_PCNA","dir",0.0391
"erlotinib","Cell cycle","CNA_CDK1","Drug_erlotinib","dir",0.0335
"erlotinib","Cell cycle","CNA_FOXM1","Drug_erlotinib","dir",0.0282
"erlotinib","Cell cycle","CNA_CDKN1B","Drug_erlotinib","dir",0.0298
"erlotinib","Cell cycle","CNA_CCNE1","Drug_erlotinib","dir",0.0348
"erlotinib","Cell cycle","CNA_PCNA","Drug_erlotinib","dir",0.0309
"erlotinib","Cell cycle","CNA_CCNB1","Drug_erlotinib","dir",0.029
"erlotinib","Cell cycle","CNA_CCNE2","Drug_erlotinib","dir",0.0498
"erlotinib","Cell cycle","mRNA_CCNE1","Drug_erlotinib","dir",0.0384
"erlotinib","Cell cycle","mRNA_FOXM1","Drug_erlotinib","dir",0.0332
"erlotinib","Cell cycle","mRNA_CDKN1B","Drug_erlotinib","dir",0.057
"erlotinib","Cell cycle","mRNA_PCNA","Drug_erlotinib","dir",0.0313
"erlotinib","Cell cycle","mRNA_CCNB1","Drug_erlotinib","dir",0.0277
"erlotinib","Cell cycle","mRNA_CDK1","Drug_erlotinib","dir",0.0324
"erlotinib","Cell cycle","mRNA_CCNE2","Drug_erlotinib","dir",0.0233
"erlotinib","Cell cycle","RPPA_CDK1","Drug_erlotinib","dir",0.3093
"erlotinib","Cell cycle","RPPA_CCNB1","Drug_erlotinib","dir",0.1651
"erlotinib","Cell cycle","RPPA_CCNE1","Drug_erlotinib","dir",0.0371
"erlotinib","Cell cycle","RPPA_CCNE2","Drug_erlotinib","dir",0.0336
"erlotinib","Cell cycle","RPPA_FOXM1","Drug_erlotinib","dir",0.0765
"erlotinib","Cell cycle","RPPA_CDKN1B","Drug_erlotinib","dir",0.0437
"erlotinib","Cell cycle","RPPA_PCNA","Drug_erlotinib","dir",0.0282
"erlotinib","DNA damage response","CNA_ATM","CNA_CHEK1","und",1
"erlotinib","DNA damage response","CNA_ATM","CNA_BRCA2","und",2e-04
"erlotinib","DNA damage response","CNA_ATM","CNA_RAD51","und",2e-04
"erlotinib","DNA damage response","CNA_ATM","CNA_TP53BP1","und",0.0013
"erlotinib","DNA damage response","CNA_ATM","CNA_TP53","und",6e-04
"erlotinib","DNA damage response","CNA_ATM","CNA_XRCC1","und",1e-04
"erlotinib","DNA damage response","CNA_ATM","CNA_CHEK2","und",0.001
"erlotinib","DNA damage response","CNA_ATM","CNA_RAD50","und",2e-04
"erlotinib","DNA damage response","CNA_CHEK1","CNA_BRCA2","und",2e-04
"erlotinib","DNA damage response","CNA_CHEK1","CNA_RAD51","und",2e-04
"erlotinib","DNA damage response","CNA_CHEK1","CNA_TP53BP1","und",0.0012
"erlotinib","DNA damage response","CNA_CHEK1","CNA_TP53","und",1e-04
"erlotinib","DNA damage response","CNA_CHEK1","CNA_CHEK2","und",2e-04
"erlotinib","DNA damage response","CNA_BRCA2","CNA_RAD51","und",4e-04
"erlotinib","DNA damage response","CNA_BRCA2","CNA_TP53BP1","und",0.0043
"erlotinib","DNA damage response","CNA_BRCA2","CNA_TP53","und",2e-04
"erlotinib","DNA damage response","CNA_BRCA2","CNA_XRCC1","und",4e-04
"erlotinib","DNA damage response","CNA_BRCA2","CNA_XRCC5","und",0.0018
"erlotinib","DNA damage response","CNA_BRCA2","CNA_CHEK2","und",9e-04
"erlotinib","DNA damage response","CNA_BRCA2","CNA_RAD50","und",5e-04
"erlotinib","DNA damage response","CNA_RAD51","CNA_TP53BP1","und",1
"erlotinib","DNA damage response","CNA_RAD51","CNA_TP53","und",0.0012
"erlotinib","DNA damage response","CNA_RAD51","CNA_XRCC1","und",1e-04
"erlotinib","DNA damage response","CNA_RAD51","CNA_XRCC5","und",1e-04
"erlotinib","DNA damage response","CNA_TP53BP1","CNA_XRCC1","und",0.0019
"erlotinib","DNA damage response","CNA_TP53BP1","CNA_XRCC5","und",7e-04
"erlotinib","DNA damage response","CNA_TP53BP1","CNA_CHEK2","und",4e-04
"erlotinib","DNA damage response","CNA_TP53BP1","CNA_RAD50","und",3e-04
"erlotinib","DNA damage response","CNA_TP53","CNA_XRCC5","und",1e-04
"erlotinib","DNA damage response","CNA_TP53","CNA_CHEK2","und",2e-04
"erlotinib","DNA damage response","CNA_TP53","CNA_RAD50","und",1e-04
"erlotinib","DNA damage response","CNA_XRCC1","CNA_XRCC5","und",2e-04
"erlotinib","DNA damage response","CNA_XRCC1","CNA_CHEK2","und",1e-04
"erlotinib","DNA damage response","CNA_XRCC5","CNA_RAD50","und",2e-04
"erlotinib","DNA damage response","CNA_CHEK2","CNA_RAD50","und",0.8367
"erlotinib","DNA damage response","mRNA_RAD51","mRNA_TP53BP1","und",0.3187
"erlotinib","DNA damage response","mRNA_RAD51","mRNA_XRCC1","und",0.046
"erlotinib","DNA damage response","mRNA_RAD51","mRNA_XRCC5","und",0.2046
"erlotinib","DNA damage response","mRNA_RAD51","mRNA_RAD50","und",0.0464
"erlotinib","DNA damage response","mRNA_RAD51","mRNA_BRCA2","und",0.4819
"erlotinib","DNA damage response","mRNA_RAD51","mRNA_TP53","und",0.0222
"erlotinib","DNA damage response","mRNA_RAD51","mRNA_ATM","und",0.1259
"erlotinib","DNA damage response","mRNA_RAD51","mRNA_CHEK1","und",0.4867
"erlotinib","DNA damage response","mRNA_RAD51","mRNA_CHEK2","und",0.4523
"erlotinib","DNA damage response","mRNA_TP53BP1","mRNA_XRCC1","und",0.6954
"erlotinib","DNA damage response","mRNA_TP53BP1","mRNA_XRCC5","und",0.0962
"erlotinib","DNA damage response","mRNA_TP53BP1","mRNA_RAD50","und",0.0477
"erlotinib","DNA damage response","mRNA_TP53BP1","mRNA_BRCA2","und",0.0457
"erlotinib","DNA damage response","mRNA_TP53BP1","mRNA_TP53","und",0.015
"erlotinib","DNA damage response","mRNA_TP53BP1","mRNA_ATM","und",0.5587
"erlotinib","DNA damage response","mRNA_TP53BP1","mRNA_CHEK1","und",0.0709
"erlotinib","DNA damage response","mRNA_TP53BP1","mRNA_CHEK2","und",0.0462
"erlotinib","DNA damage response","mRNA_XRCC1","mRNA_XRCC5","und",0.2873
"erlotinib","DNA damage response","mRNA_XRCC1","mRNA_RAD50","und",0.0369
"erlotinib","DNA damage response","mRNA_XRCC1","mRNA_BRCA2","und",0.0277
"erlotinib","DNA damage response","mRNA_XRCC1","mRNA_TP53","und",0.057
"erlotinib","DNA damage response","mRNA_XRCC1","mRNA_ATM","und",0.2142
"erlotinib","DNA damage response","mRNA_XRCC1","mRNA_CHEK1","und",0.1589
"erlotinib","DNA damage response","mRNA_XRCC1","mRNA_CHEK2","und",0.3524
"erlotinib","DNA damage response","mRNA_XRCC5","mRNA_RAD50","und",0.0419
"erlotinib","DNA damage response","mRNA_XRCC5","mRNA_BRCA2","und",0.0438
"erlotinib","DNA damage response","mRNA_XRCC5","mRNA_TP53","und",0.1018
"erlotinib","DNA damage response","mRNA_XRCC5","mRNA_ATM","und",0.0739
"erlotinib","DNA damage response","mRNA_XRCC5","mRNA_CHEK1","und",0.7178
"erlotinib","DNA damage response","mRNA_XRCC5","mRNA_CHEK2","und",0.0605
"erlotinib","DNA damage response","mRNA_RAD50","mRNA_BRCA2","und",0.7245
"erlotinib","DNA damage response","mRNA_RAD50","mRNA_TP53","und",0.0281
"erlotinib","DNA damage response","mRNA_RAD50","mRNA_ATM","und",0.2205
"erlotinib","DNA damage response","mRNA_RAD50","mRNA_CHEK1","und",0.2085
"erlotinib","DNA damage response","mRNA_RAD50","mRNA_CHEK2","und",0.0862
"erlotinib","DNA damage response","mRNA_BRCA2","mRNA_TP53","und",0.0141
"erlotinib","DNA damage response","mRNA_BRCA2","mRNA_ATM","und",0.1317
"erlotinib","DNA damage response","mRNA_BRCA2","mRNA_CHEK1","und",0.6758
"erlotinib","DNA damage response","mRNA_BRCA2","mRNA_CHEK2","und",0.0724
"erlotinib","DNA damage response","mRNA_TP53","mRNA_ATM","und",0.0485
"erlotinib","DNA damage response","mRNA_TP53","mRNA_CHEK1","und",0.0164
"erlotinib","DNA damage response","mRNA_TP53","mRNA_CHEK2","und",0.0107
"erlotinib","DNA damage response","mRNA_ATM","mRNA_CHEK1","und",0.5201
"erlotinib","DNA damage response","mRNA_ATM","mRNA_CHEK2","und",0.0748
"erlotinib","DNA damage response","mRNA_CHEK1","mRNA_CHEK2","und",0.2125
